Date,Month,Year,State,Cured,Deaths,Confirmed,CuredActual,DeathsActual,ConfirmedActual
05-05-2021,May,2021,Uttar Pradesh,1081817,13798,1368183,38683,351,25770
06-05-2021,May,2021,Uttar Pradesh,1122669,14151,1399294,40852,353,31111
07-05-2021,May,2021,Uttar Pradesh,1151571,14501,1425916,28902,350,26622
08-05-2021,May,2021,Uttar Pradesh,1184688,14873,1453679,33117,372,27763
09-05-2021,May,2021,Uttar Pradesh,1219409,15170,1480315,34721,297,26636
10-05-2021,May,2021,Uttar Pradesh,1254045,15464,1503490,34636,294,23175
11-05-2021,May,2021,Uttar Pradesh,1283754,15742,1524767,29709,278,21277
12-05-2021,May,2021,Uttar Pradesh,1313112,16043,1545212,29358,301,20445
13-05-2021,May,2021,Uttar Pradesh,1340251,16369,1563235,27139,326,18023
14-05-2021,May,2021,Uttar Pradesh,1359676,16646,1580980,19425,277,17745
15-05-2021,May,2021,Uttar Pradesh,1385855,16957,1596627,26179,311,15647
16-05-2021,May,2021,Uttar Pradesh,1414259,17238,1609140,28404,281,12513
17-05-2021,May,2021,Uttar Pradesh,1439096,17546,1619645,24837,308,10505
18-05-2021,May,2021,Uttar Pradesh,1462141,17817,1628990,23045,271,9345
19-05-2021,May,2021,Uttar Pradesh,1483249,18072,1637663,21108,255,8673
20-05-2021,May,2021,Uttar Pradesh,1502918,18352,1644849,19669,280,7186
21-05-2021,May,2021,Uttar Pradesh,1516508,18588,1651530,13590,236,6681
22-05-2021,May,2021,Uttar Pradesh,1534176,18760,1659212,17668,172,7682
23-05-2021,May,2021,Uttar Pradesh,1551716,18978,1665176,17540,218,5964
24-05-2021,May,2021,Uttar Pradesh,1565802,19209,1669891,14086,231,4715
25-05-2021,May,2021,Uttar Pradesh,1577720,19362,1673785,11918,153,3894
26-05-2021,May,2021,Uttar Pradesh,1588161,19519,1677508,10441,157,3723
27-05-2021,May,2021,Uttar Pradesh,1598701,19712,1680684,10540,193,3176
28-05-2021,May,2021,Uttar Pradesh,1605696,19899,1683865,6995,187,3181
29-05-2021,May,2021,Uttar Pradesh,1613841,20053,1686138,8145,154,2273
30-05-2021,May,2021,Uttar Pradesh,1621743,20208,1688152,7902,155,2014
31-05-2021,May,2021,Uttar Pradesh,1628456,20346,1690016,6713,138,1864
01-06-2021,Jun,2021,Uttar Pradesh,1633947,20497,1691488,5491,151,1472
02-06-2021,Jun,2021,Uttar Pradesh,1639572,20672,1692709,5625,175,1221
03-06-2021,Jun,2021,Uttar Pradesh,1644511,20787,1693992,4939,115,1283
04-06-2021,Jun,2021,Uttar Pradesh,1648771,20895,1695212,4260,108,1220
05-06-2021,Jun,2021,Uttar Pradesh,1652417,21031,1696325,3646,136,1113
06-06-2021,Jun,2021,Uttar Pradesh,1656763,21151,1697352,4346,120,1027
07-06-2021,Jun,2021,Uttar Pradesh,1659209,21236,1698389,2446,85,1037
08-06-2021,Jun,2021,Uttar Pradesh,1662069,21333,1699083,2860,97,694
09-06-2021,Jun,2021,Uttar Pradesh,1664295,21425,1699787,2226,92,704
10-06-2021,Jun,2021,Uttar Pradesh,1666001,21516,1700476,1706,91,689
11-06-2021,Jun,2021,Uttar Pradesh,1667232,21597,1701072,1231,81,596
12-06-2021,Jun,2021,Uttar Pradesh,1668874,21667,1701668,1642,70,596
13-06-2021,Jun,2021,Uttar Pradesh,1670631,21735,1702172,1757,68,504
14-06-2021,Jun,2021,Uttar Pradesh,1671852,21786,1702624,1221,51,452
15-06-2021,Jun,2021,Uttar Pradesh,1672968,21858,1702937,1116,72,313
16-06-2021,Jun,2021,Uttar Pradesh,1674072,21914,1703207,1104,56,270
17-06-2021,Jun,2021,Uttar Pradesh,1674999,21963,1703458,927,49,251
18-06-2021,Jun,2021,Uttar Pradesh,1675684,22030,1703733,685,67,275
19-06-2021,Jun,2021,Uttar Pradesh,1676458,22081,1703882,774,51,149
20-06-2021,Jun,2021,Uttar Pradesh,1677050,22132,1704139,592,51,257
21-06-2021,Jun,2021,Uttar Pradesh,1677611,22178,1704358,561,46,219
22-06-2021,Jun,2021,Uttar Pradesh,1678089,22224,1704476,478,46,118
23-06-2021,Jun,2021,Uttar Pradesh,1678486,22282,1704678,397,58,202
24-06-2021,Jun,2021,Uttar Pradesh,1678788,22336,1704790,302,54,112
25-06-2021,Jun,2021,Uttar Pradesh,1679096,22366,1705014,308,30,224
26-06-2021,Jun,2021,Uttar Pradesh,1679416,22381,1705220,320,15,206
27-06-2021,Jun,2021,Uttar Pradesh,1679744,22443,1705384,328,62,164
28-06-2021,Jun,2021,Uttar Pradesh,1679913,22518,1705596,169,75,212
29-06-2021,Jun,2021,Uttar Pradesh,1680174,22559,1705779,261,41,183
30-06-2021,Jun,2021,Uttar Pradesh,1680428,22577,1705951,254,18,172
01-07-2021,Jul,2021,Uttar Pradesh,1680720,22591,1706107,292,14,156
02-07-2021,Jul,2021,Uttar Pradesh,1680980,22601,1706268,260,10,161
03-07-2021,Jul,2021,Uttar Pradesh,1681208,22616,1706384,228,15,116
04-07-2021,Jul,2021,Uttar Pradesh,1681412,22622,1706495,204,6,111
05-07-2021,Jul,2021,Uttar Pradesh,1681717,22640,1706621,305,18,126
06-07-2021,Jul,2021,Uttar Pradesh,1681912,22646,1706739,195,6,118
07-07-2021,Jul,2021,Uttar Pradesh,1682130,22656,1706818,218,10,79
08-07-2021,Jul,2021,Uttar Pradesh,1682321,22666,1706934,191,10,116
09-07-2021,Jul,2021,Uttar Pradesh,1682579,22676,1707044,258,10,110
10-07-2021,Jul,2021,Uttar Pradesh,1682741,22689,1707127,162,13,83
11-07-2021,Jul,2021,Uttar Pradesh,1682924,22693,1707225,183,4,98
12-07-2021,Jul,2021,Uttar Pradesh,1683058,22698,1707350,134,5,125
13-07-2021,Jul,2021,Uttar Pradesh,1683170,22700,1707446,112,2,96
14-07-2021,Jul,2021,Uttar Pradesh,1683319,22704,1707502,149,4,56
15-07-2021,Jul,2021,Uttar Pradesh,1683453,22704,1707585,134,0,83
16-07-2021,Jul,2021,Uttar Pradesh,1683551,22705,1707655,98,1,70
17-07-2021,Jul,2021,Uttar Pradesh,1683691,22711,1707741,140,6,86
18-07-2021,Jul,2021,Uttar Pradesh,1683797,22715,1707822,106,4,81
19-07-2021,Jul,2021,Uttar Pradesh,1683866,22719,1707847,69,4,25
20-07-2021,Jul,2021,Uttar Pradesh,1683968,22728,1707884,102,9,37
21-07-2021,Jul,2021,Uttar Pradesh,1684123,22737,1707953,155,9,69
22-07-2021,Jul,2021,Uttar Pradesh,1684230,22739,1708005,107,2,52
23-07-2021,Jul,2021,Uttar Pradesh,1684286,22743,1708057,56,4,52
24-07-2021,Jul,2021,Uttar Pradesh,1684372,22748,1708114,86,5,57
25-07-2021,Jul,2021,Uttar Pradesh,1684471,22749,1708152,99,1,38
26-07-2021,Jul,2021,Uttar Pradesh,1684537,22750,1708155,66,1,3
27-07-2021,Jul,2021,Uttar Pradesh,1684601,22750,1708208,64,0,53
28-07-2021,Jul,2021,Uttar Pradesh,1684674,22754,1708226,73,4,18
29-07-2021,Jul,2021,Uttar Pradesh,1684790,22755,1708313,116,1,87
30-07-2021,Jul,2021,Uttar Pradesh,1684834,22755,1708373,44,0,60
31-07-2021,Jul,2021,Uttar Pradesh,1684925,22756,1708410,91,1,37
01-08-2021,Aug,2021,Uttar Pradesh,1684973,22756,1708441,48,0,31
02-08-2021,Aug,2021,Uttar Pradesh,1685049,22763,1708476,76,7,35
03-08-2021,Aug,2021,Uttar Pradesh,1685091,22763,1708500,42,0,24
04-08-2021,Aug,2021,Uttar Pradesh,1685125,22765,1708562,34,2,62
05-08-2021,Aug,2021,Uttar Pradesh,1685170,22767,1708623,45,2,61
06-08-2021,Aug,2021,Uttar Pradesh,1685220,22770,1708649,50,3,26
07-08-2021,Aug,2021,Uttar Pradesh,1685299,22771,1708689,79,1,40
08-08-2021,Aug,2021,Uttar Pradesh,1685357,22773,1708716,58,2,27
09-08-2021,Aug,2021,Uttar Pradesh,1685406,22773,1708772,49,0,56
10-08-2021,Aug,2021,Uttar Pradesh,1685449,22774,1708793,43,1,21
11-08-2021,Aug,2021,Uttar Pradesh,1685492,22775,1708812,43,1,19
15-03-2020,Mar,2020,Uttarakhand,0,0,1,0,0,1
16-03-2020,Mar,2020,Uttarakhand,0,0,1,0,0,0
17-03-2020,Mar,2020,Uttarakhand,0,0,1,0,0,0
18-03-2020,Mar,2020,Uttarakhand,0,0,1,0,0,0
19-03-2020,Mar,2020,Uttarakhand,0,0,1,0,0,0
20-03-2020,Mar,2020,Uttarakhand,0,0,3,0,0,2
21-03-2020,Mar,2020,Uttarakhand,0,0,3,0,0,0
22-03-2020,Mar,2020,Uttarakhand,0,0,3,0,0,0
23-03-2020,Mar,2020,Uttarakhand,0,0,3,0,0,0
24-03-2020,Mar,2020,Uttarakhand,0,0,4,0,0,1
25-03-2020,Mar,2020,Uttarakhand,0,0,4,0,0,0
26-03-2020,Mar,2020,Uttarakhand,0,0,5,0,0,1
27-03-2020,Mar,2020,Uttarakhand,0,0,5,0,0,0
28-03-2020,Mar,2020,Uttarakhand,0,0,5,0,0,0
29-03-2020,Mar,2020,Uttarakhand,2,0,7,2,0,2
30-03-2020,Mar,2020,Uttarakhand,2,0,7,0,0,0
31-03-2020,Mar,2020,Uttarakhand,2,0,7,0,0,0
01-04-2020,Apr,2020,Uttarakhand,2,0,7,0,0,0
02-04-2020,Apr,2020,Uttarakhand,2,0,7,0,0,0
03-04-2020,Apr,2020,Uttarakhand,2,0,10,0,0,3
04-04-2020,Apr,2020,Uttarakhand,2,0,16,0,0,6
05-04-2020,Apr,2020,Uttarakhand,2,0,22,0,0,6
06-04-2020,Apr,2020,Uttarakhand,4,0,26,2,0,4
07-04-2020,Apr,2020,Uttarakhand,5,0,31,1,0,5
08-04-2020,Apr,2020,Uttarakhand,5,0,31,0,0,0
09-04-2020,Apr,2020,Uttarakhand,5,0,35,0,0,4
10-04-2020,Apr,2020,Uttarakhand,5,0,35,0,0,0
11-04-2020,Apr,2020,Uttarakhand,5,0,35,0,0,0
12-04-2020,Apr,2020,Uttarakhand,5,0,35,0,0,0
13-04-2020,Apr,2020,Uttarakhand,5,0,35,0,0,0
14-04-2020,Apr,2020,Uttarakhand,7,0,35,2,0,0
15-04-2020,Apr,2020,Uttarakhand,9,0,37,2,0,2
16-04-2020,Apr,2020,Uttarakhand,9,0,37,0,0,0
17-04-2020,Apr,2020,Uttarakhand,9,0,37,0,0,0
18-04-2020,Apr,2020,Uttarakhand,9,0,42,0,0,5
19-04-2020,Apr,2020,Uttarakhand,9,0,42,0,0,0
20-04-2020,Apr,2020,Uttarakhand,11,0,44,2,0,2
21-04-2020,Apr,2020,Uttarakhand,18,0,46,7,0,2
22-04-2020,Apr,2020,Uttarakhand,19,0,46,1,0,0
23-04-2020,Apr,2020,Uttarakhand,23,0,46,4,0,0
24-04-2020,Apr,2020,Uttarakhand,24,0,47,1,0,1
25-04-2020,Apr,2020,Uttarakhand,25,0,48,1,0,1
26-04-2020,Apr,2020,Uttarakhand,26,0,50,1,0,2
27-04-2020,Apr,2020,Uttarakhand,33,0,51,7,0,1
28-04-2020,Apr,2020,Uttarakhand,33,0,51,0,0,0
29-04-2020,Apr,2020,Uttarakhand,34,0,54,1,0,3
30-04-2020,Apr,2020,Uttarakhand,36,0,55,2,0,1
01-05-2020,May,2020,Uttarakhand,36,0,57,0,0,2
02-05-2020,May,2020,Uttarakhand,36,0,58,0,0,1
03-05-2020,May,2020,Uttarakhand,39,0,59,3,0,1
04-05-2020,May,2020,Uttarakhand,39,1,60,0,1,1
05-05-2020,May,2020,Uttarakhand,39,1,60,0,0,0
06-05-2020,May,2020,Uttarakhand,39,1,61,0,0,1
07-05-2020,May,2020,Uttarakhand,39,1,61,0,0,0
08-05-2020,May,2020,Uttarakhand,39,1,61,0,0,0
09-05-2020,May,2020,Uttarakhand,46,1,63,7,0,2
10-05-2020,May,2020,Uttarakhand,46,1,67,0,0,4
11-05-2020,May,2020,Uttarakhand,46,1,68,0,0,1
12-05-2020,May,2020,Uttarakhand,46,1,68,0,0,0
13-05-2020,May,2020,Uttarakhand,46,1,69,0,0,1
14-05-2020,May,2020,Uttarakhand,46,1,72,0,0,3
15-05-2020,May,2020,Uttarakhand,50,1,78,4,0,6
16-05-2020,May,2020,Uttarakhand,51,1,82,1,0,4
17-05-2020,May,2020,Uttarakhand,51,1,88,0,0,6
18-05-2020,May,2020,Uttarakhand,52,1,92,1,0,4
19-05-2020,May,2020,Uttarakhand,52,1,93,0,0,1
20-05-2020,May,2020,Uttarakhand,52,1,111,0,0,18
21-05-2020,May,2020,Uttarakhand,53,1,122,1,0,11
22-05-2020,May,2020,Uttarakhand,54,1,146,1,0,24
23-05-2020,May,2020,Uttarakhand,56,1,153,2,0,7
24-05-2020,May,2020,Uttarakhand,56,2,244,0,1,91
25-05-2020,May,2020,Uttarakhand,58,3,317,2,1,73
26-05-2020,May,2020,Uttarakhand,58,3,349,0,0,32
27-05-2020,May,2020,Uttarakhand,64,4,401,6,1,52
28-05-2020,May,2020,Uttarakhand,79,4,469,15,0,68
29-05-2020,May,2020,Uttarakhand,79,4,500,0,0,31
30-05-2020,May,2020,Uttarakhand,102,5,716,23,1,216
31-05-2020,May,2020,Uttarakhand,102,5,749,0,0,33
01-06-2020,Jun,2020,Uttarakhand,102,5,907,0,0,158
02-06-2020,Jun,2020,Uttarakhand,222,6,958,120,1,51
03-06-2020,Jun,2020,Uttarakhand,252,7,1043,30,1,85
04-06-2020,Jun,2020,Uttarakhand,282,8,1085,30,1,42
05-06-2020,Jun,2020,Uttarakhand,297,10,1153,15,2,68
06-06-2020,Jun,2020,Uttarakhand,344,11,1215,47,1,62
07-06-2020,Jun,2020,Uttarakhand,423,11,1303,79,0,88
08-06-2020,Jun,2020,Uttarakhand,528,13,1355,105,2,52
09-06-2020,Jun,2020,Uttarakhand,714,13,1411,186,0,56
10-06-2020,Jun,2020,Uttarakhand,755,13,1537,41,0,126
11-06-2020,Jun,2020,Uttarakhand,831,15,1562,76,2,25
12-06-2020,Jun,2020,Uttarakhand,842,15,1643,11,0,81
13-06-2020,Jun,2020,Uttarakhand,947,21,1724,105,6,81
14-06-2020,Jun,2020,Uttarakhand,1077,23,1785,130,2,61
15-06-2020,Jun,2020,Uttarakhand,1111,24,1819,34,1,34
16-06-2020,Jun,2020,Uttarakhand,1189,24,1845,78,0,26
17-06-2020,Jun,2020,Uttarakhand,1216,25,1942,27,1,97
18-06-2020,Jun,2020,Uttarakhand,1254,26,2023,38,1,81
19-06-2020,Jun,2020,Uttarakhand,1386,26,2102,132,0,79
20-06-2020,Jun,2020,Uttarakhand,1433,26,2177,47,0,75
21-06-2020,Jun,2020,Uttarakhand,1450,27,2301,17,1,124
22-06-2020,Jun,2020,Uttarakhand,1500,27,2344,50,0,43
23-06-2020,Jun,2020,Uttarakhand,1521,28,2402,21,1,58
24-06-2020,Jun,2020,Uttarakhand,1602,30,2535,81,2,133
25-06-2020,Jun,2020,Uttarakhand,1721,35,2623,119,5,88
26-06-2020,Jun,2020,Uttarakhand,1758,36,2691,37,1,68
27-06-2020,Jun,2020,Uttarakhand,1822,37,2725,64,1,34
28-06-2020,Jun,2020,Uttarakhand,1912,37,2791,90,0,66
29-06-2020,Jun,2020,Uttarakhand,2018,38,2823,106,1,32
30-06-2020,Jun,2020,Uttarakhand,2111,39,2831,93,1,8
01-07-2020,Jul,2020,Uttarakhand,2231,41,2881,120,2,50
02-07-2020,Jul,2020,Uttarakhand,2317,41,2947,86,0,66
03-07-2020,Jul,2020,Uttarakhand,2405,42,2984,88,1,37
04-07-2020,Jul,2020,Uttarakhand,2481,42,3048,76,0,64
05-07-2020,Jul,2020,Uttarakhand,2502,42,3093,21,0,45
06-07-2020,Jul,2020,Uttarakhand,2524,42,3124,22,0,31
07-07-2020,Jul,2020,Uttarakhand,2586,42,3161,62,0,37
08-07-2020,Jul,2020,Uttarakhand,2621,43,3230,35,1,69
09-07-2020,Jul,2020,Uttarakhand,2650,46,3258,29,3,28
10-07-2020,Jul,2020,Uttarakhand,2672,46,3305,22,0,47
11-07-2020,Jul,2020,Uttarakhand,2706,46,3373,34,0,68
12-07-2020,Jul,2020,Uttarakhand,2718,46,3417,12,0,44
13-07-2020,Jul,2020,Uttarakhand,2786,47,3537,68,1,120
14-07-2020,Jul,2020,Uttarakhand,2856,49,3608,70,2,71
15-07-2020,Jul,2020,Uttarakhand,2867,50,3686,11,1,78
16-07-2020,Jul,2020,Uttarakhand,2948,50,3785,81,0,99
17-07-2020,Jul,2020,Uttarakhand,2995,50,3982,47,0,197
18-07-2020,Jul,2020,Uttarakhand,3021,51,4102,26,1,120
19-07-2020,Jul,2020,Uttarakhand,3081,52,4276,60,1,174
20-07-2020,Jul,2020,Uttarakhand,3116,52,4515,35,0,239
21-07-2020,Jul,2020,Uttarakhand,3212,55,4642,96,3,127
22-07-2020,Jul,2020,Uttarakhand,3297,55,4849,85,0,207
23-07-2020,Jul,2020,Uttarakhand,3349,57,5300,52,2,451
24-07-2020,Jul,2020,Uttarakhand,3399,60,5445,50,3,145
25-07-2020,Jul,2020,Uttarakhand,3399,60,5445,0,0,0
26-07-2020,Jul,2020,Uttarakhand,3495,63,5961,96,3,516
27-07-2020,Jul,2020,Uttarakhand,3566,63,6104,71,0,143
28-07-2020,Jul,2020,Uttarakhand,3675,66,6328,109,3,224
29-07-2020,Jul,2020,Uttarakhand,3720,70,6587,45,4,259
30-07-2020,Jul,2020,Uttarakhand,3811,72,6866,91,2,279
31-07-2020,Jul,2020,Uttarakhand,3996,76,7065,185,4,199
01-08-2020,Aug,2020,Uttarakhand,4168,80,7183,172,4,118
02-08-2020,Aug,2020,Uttarakhand,4330,83,7447,162,3,264
03-08-2020,Aug,2020,Uttarakhand,4437,86,7593,107,3,146
04-08-2020,Aug,2020,Uttarakhand,4538,90,7800,101,4,207
05-08-2020,Aug,2020,Uttarakhand,4847,95,8008,309,5,208
06-08-2020,Aug,2020,Uttarakhand,5233,98,8254,386,3,246
07-08-2020,Aug,2020,Uttarakhand,5427,98,8552,194,0,298
08-08-2020,Aug,2020,Uttarakhand,5731,112,8901,304,14,349
09-08-2020,Aug,2020,Uttarakhand,5963,117,9402,232,5,501
10-08-2020,Aug,2020,Uttarakhand,6134,125,9632,171,8,230
11-08-2020,Aug,2020,Uttarakhand,6301,134,10021,167,9,389
12-08-2020,Aug,2020,Uttarakhand,6470,136,10432,169,2,411
13-08-2020,Aug,2020,Uttarakhand,6687,140,10886,217,4,454
14-08-2020,Aug,2020,Uttarakhand,7014,143,11302,327,3,416
15-08-2020,Aug,2020,Uttarakhand,7502,147,11615,488,4,313
16-08-2020,Aug,2020,Uttarakhand,7748,151,11940,246,4,325
17-08-2020,Aug,2020,Uttarakhand,8100,152,12175,352,1,235
18-08-2020,Aug,2020,Uttarakhand,8485,158,12493,385,6,318
19-08-2020,Aug,2020,Uttarakhand,8724,164,12961,239,6,468
20-08-2020,Aug,2020,Uttarakhand,9132,178,13225,408,14,264
21-08-2020,Aug,2020,Uttarakhand,9433,187,13636,301,9,411
22-08-2020,Aug,2020,Uttarakhand,9676,192,14083,243,5,447
23-08-2020,Aug,2020,Uttarakhand,10021,195,14566,345,3,483
24-08-2020,Aug,2020,Uttarakhand,10480,200,15124,459,5,558
25-08-2020,Aug,2020,Uttarakhand,10912,207,15529,432,7,405
26-08-2020,Aug,2020,Uttarakhand,11201,213,16014,289,6,485
27-08-2020,Aug,2020,Uttarakhand,11524,219,16549,323,6,535
28-08-2020,Aug,2020,Uttarakhand,11775,228,17277,251,9,728
29-08-2020,Aug,2020,Uttarakhand,12124,239,17865,349,11,588
30-08-2020,Aug,2020,Uttarakhand,12586,250,18571,462,11,706
31-08-2020,Aug,2020,Uttarakhand,13066,257,19235,480,7,664
01-09-2020,Sep,2020,Uttarakhand,13650,269,19827,584,12,592
02-09-2020,Sep,2020,Uttarakhand,14076,280,20398,426,11,571
03-09-2020,Sep,2020,Uttarakhand,14501,291,21234,425,11,836
04-09-2020,Sep,2020,Uttarakhand,15009,300,22180,508,9,946
05-09-2020,Sep,2020,Uttarakhand,15511,312,23011,502,12,831
06-09-2020,Sep,2020,Uttarakhand,16056,330,23961,545,18,950
07-09-2020,Sep,2020,Uttarakhand,16648,341,24629,592,11,668
08-09-2020,Sep,2020,Uttarakhand,17123,348,25436,475,7,807
09-09-2020,Sep,2020,Uttarakhand,17473,360,26094,350,12,658
10-09-2020,Sep,2020,Uttarakhand,18262,372,27211,789,12,1117
11-09-2020,Sep,2020,Uttarakhand,18783,377,28266,521,5,1055
12-09-2020,Sep,2020,Uttarakhand,19428,388,29221,645,11,955
13-09-2020,Sep,2020,Uttarakhand,20153,402,30336,725,14,1115
14-09-2020,Sep,2020,Uttarakhand,21040,414,31973,887,12,1637
15-09-2020,Sep,2020,Uttarakhand,22213,429,33016,1173,15,1043
16-09-2020,Sep,2020,Uttarakhand,23230,438,34407,1017,9,1391
17-09-2020,Sep,2020,Uttarakhand,24432,447,35947,1202,9,1540
18-09-2020,Sep,2020,Uttarakhand,24965,460,37139,533,13,1192
19-09-2020,Sep,2020,Uttarakhand,26250,464,38007,1285,4,868
20-09-2020,Sep,2020,Uttarakhand,27142,478,40085,892,14,2078
21-09-2020,Sep,2020,Uttarakhand,28017,491,40963,875,13,878
22-09-2020,Sep,2020,Uttarakhand,29201,501,41777,1184,10,814
23-09-2020,Sep,2020,Uttarakhand,30308,512,42651,1107,11,874
24-09-2020,Sep,2020,Uttarakhand,31324,529,43720,1016,17,1069
25-09-2020,Sep,2020,Uttarakhand,32355,542,44404,1031,13,684
26-09-2020,Sep,2020,Uttarakhand,33843,555,45332,1488,13,928
27-09-2020,Sep,2020,Uttarakhand,34859,566,46281,1016,11,949
28-09-2020,Sep,2020,Uttarakhand,35672,574,47045,813,8,764
29-09-2020,Sep,2020,Uttarakhand,36856,580,47502,1184,6,457
30-09-2020,Sep,2020,Uttarakhand,38282,591,47995,1426,11,493
01-10-2020,Oct,2020,Uttarakhand,39278,611,49000,996,20,1005
02-10-2020,Oct,2020,Uttarakhand,40079,625,49248,801,14,248
03-10-2020,Oct,2020,Uttarakhand,40419,636,49559,340,11,311
04-10-2020,Oct,2020,Uttarakhand,41338,648,50062,919,12,503
05-10-2020,Oct,2020,Uttarakhand,41740,652,51481,402,4,1419
06-10-2020,Oct,2020,Uttarakhand,42621,669,51991,881,17,510
07-10-2020,Oct,2020,Uttarakhand,43238,677,52329,617,8,338
08-10-2020,Oct,2020,Uttarakhand,43904,688,52959,666,11,630
09-10-2020,Oct,2020,Uttarakhand,44808,702,53359,904,14,400
10-10-2020,Oct,2020,Uttarakhand,46058,716,54063,1250,14,704
11-10-2020,Oct,2020,Uttarakhand,46470,734,54525,412,18,462
12-10-2020,Oct,2020,Uttarakhand,46931,747,55051,461,13,526
13-10-2020,Oct,2020,Uttarakhand,47609,762,55347,678,15,296
14-10-2020,Oct,2020,Uttarakhand,48283,782,55641,674,20,294
15-10-2020,Oct,2020,Uttarakhand,49129,796,56070,846,14,429
16-10-2020,Oct,2020,Uttarakhand,49997,814,56493,868,18,423
17-10-2020,Oct,2020,Uttarakhand,50521,829,57042,524,15,549
18-10-2020,Oct,2020,Uttarakhand,51186,924,57648,665,95,606
19-10-2020,Oct,2020,Uttarakhand,51369,927,58024,183,3,376
20-10-2020,Oct,2020,Uttarakhand,51900,933,58360,531,6,336
21-10-2020,Oct,2020,Uttarakhand,52291,946,58601,391,13,241
22-10-2020,Oct,2020,Uttarakhand,53061,960,59106,770,14,505
23-10-2020,Oct,2020,Uttarakhand,53643,968,59508,582,8,402
24-10-2020,Oct,2020,Uttarakhand,54161,979,59796,518,11,288
25-10-2020,Oct,2020,Uttarakhand,54629,984,60155,468,5,359
26-10-2020,Oct,2020,Uttarakhand,54958,993,60376,329,9,221
27-10-2020,Oct,2020,Uttarakhand,55663,1001,60744,705,8,368
28-10-2020,Oct,2020,Uttarakhand,56085,1007,60957,422,6,213
29-10-2020,Oct,2020,Uttarakhand,56556,1009,61261,471,2,304
30-10-2020,Oct,2020,Uttarakhand,57012,1009,61566,456,0,305
31-10-2020,Oct,2020,Uttarakhand,57270,1011,61915,258,2,349
01-11-2020,Nov,2020,Uttarakhand,57422,1023,62328,152,12,413
02-11-2020,Nov,2020,Uttarakhand,57609,1027,62550,187,4,222
03-11-2020,Nov,2020,Uttarakhand,58050,1029,62881,441,2,331
04-11-2020,Nov,2020,Uttarakhand,58459,1033,63197,409,4,316
05-11-2020,Nov,2020,Uttarakhand,58729,1038,63585,270,5,388
06-11-2020,Nov,2020,Uttarakhand,59338,1047,64065,609,9,480
07-11-2020,Nov,2020,Uttarakhand,59746,1056,64538,408,9,473
08-11-2020,Nov,2020,Uttarakhand,60083,1063,65036,337,7,498
09-11-2020,Nov,2020,Uttarakhand,60242,1065,65279,159,2,243
10-11-2020,Nov,2020,Uttarakhand,60453,1075,65677,211,10,398
11-11-2020,Nov,2020,Uttarakhand,60970,1080,66005,517,5,328
12-11-2020,Nov,2020,Uttarakhand,61451,1086,66788,481,6,783
13-11-2020,Nov,2020,Uttarakhand,61990,1093,67239,539,7,451
14-11-2020,Nov,2020,Uttarakhand,62302,1097,67706,312,4,467
15-11-2020,Nov,2020,Uttarakhand,62483,1102,68002,181,5,296
16-11-2020,Nov,2020,Uttarakhand,62543,1107,68215,60,5,213
17-11-2020,Nov,2020,Uttarakhand,63158,1116,68458,615,9,243
18-11-2020,Nov,2020,Uttarakhand,63603,1119,68887,445,3,429
19-11-2020,Nov,2020,Uttarakhand,64032,1128,69307,429,9,420
20-11-2020,Nov,2020,Uttarakhand,64427,1133,69693,395,5,386
21-11-2020,Nov,2020,Uttarakhand,65562,1138,70205,1135,5,512
22-11-2020,Nov,2020,Uttarakhand,65562,1146,70790,0,8,585
23-11-2020,Nov,2020,Uttarakhand,65733,1155,71256,171,9,466
24-11-2020,Nov,2020,Uttarakhand,66172,1162,71632,439,7,376
25-11-2020,Nov,2020,Uttarakhand,66349,1173,72160,177,11,528
26-11-2020,Nov,2020,Uttarakhand,66799,1185,72642,450,12,482
27-11-2020,Nov,2020,Uttarakhand,67119,1196,72997,320,11,355
28-11-2020,Nov,2020,Uttarakhand,67514,1201,73527,395,5,530
29-11-2020,Nov,2020,Uttarakhand,67861,1214,73951,347,13,424
30-11-2020,Nov,2020,Uttarakhand,68148,1222,74340,287,8,389
01-12-2020,Dec,2020,Uttarakhand,68505,1231,74795,357,9,455
02-12-2020,Dec,2020,Uttarakhand,69083,1238,75268,578,7,473
03-12-2020,Dec,2020,Uttarakhand,69578,1251,75784,495,13,516
04-12-2020,Dec,2020,Uttarakhand,70045,1263,76275,467,12,491
05-12-2020,Dec,2020,Uttarakhand,70626,1273,76893,581,10,618
06-12-2020,Dec,2020,Uttarakhand,71116,1281,77573,490,8,680
07-12-2020,Dec,2020,Uttarakhand,71489,1285,77997,373,4,424
08-12-2020,Dec,2020,Uttarakhand,71980,1295,78509,491,10,512
09-12-2020,Dec,2020,Uttarakhand,72435,1307,79141,455,12,632
10-12-2020,Dec,2020,Uttarakhand,72880,1320,79656,445,13,515
11-12-2020,Dec,2020,Uttarakhand,73412,1332,80486,532,12,830
12-12-2020,Dec,2020,Uttarakhand,73936,1341,81211,524,9,725
13-12-2020,Dec,2020,Uttarakhand,74381,1351,81939,445,10,728
14-12-2020,Dec,2020,Uttarakhand,74781,1355,82429,400,4,490
15-12-2020,Dec,2020,Uttarakhand,75501,1361,83006,720,6,577
16-12-2020,Dec,2020,Uttarakhand,76041,1372,83502,540,11,496
17-12-2020,Dec,2020,Uttarakhand,76554,1375,84069,513,3,567
